F_MASV,F_MAMH,F_NHHK,IDKH,TIN_CHI,DIEMTB
1505939,299,20191,8,3,4.0
1505941,422,20191,8,3,4.0
1505944,298,20191,8,3,4.0
1505951,268,20201,8,3,4.0
1505957,420,20191,8,3,4.0
1505958,422,20201,8,3,4.0
1505961,290,20191,8,3,36.667
1505964,260,20191,8,3,4.0
1505971,422,20191,8,3,4.0
1505974,291,20191,8,3,4.0
1505980,298,20191,8,3,4.0
1505983,298,20191,8,3,4.0
1505984,272,20191,8,3,4.0
1505985,291,20191,8,3,4.0
1505987,290,20191,8,3,4.0
1505991,450,20191,11,3,4.0
1505992,180,20201,11,3,36.667
1505994,275,20191,11,3,36.667
1506003,277,20191,11,3,4.0
1506008,176,20191,11,3,4.0
1506010,112,20191,11,3,4.0
1506013,450,20191,11,3,4.0
1506017,122,20191,11,3,3.75
1506020,278,20191,11,3,4.0
1506023,279,20191,11,3,4.0
1506026,127,20201,11,3,4.0
1506028,270,20191,11,3,4.0
1506029,450,20191,11,3,4.0
1506032,278,20191,11,3,4.0
1506033,277,20191,11,3,4.0
1506036,294,20191,11,3,4.0
1506039,269,20191,11,3,4.0
1506042,279,20191,11,3,4.0
1506046,278,20191,11,3,4.0
1506051,279,20191,11,3,4.0
1506052,271,20191,11,3,4.0
1506056,270,20191,11,3,4.0
1506057,279,20191,11,3,36.667
1506062,277,20191,11,3,4.0
1506068,10,20201,11,3,4.0
1506077,301,20201,11,3,4.0
1506078,277,20191,11,3,4.0
1506079,279,20191,11,3,4.0
1506080,280,20191,11,3,4.0
1506082,355,20191,17,3,4.0
1506084,348,20191,17,3,4.0
1506087,12,20191,17,3,4.0
1506091,402,20191,17,3,4.0
1506100,354,20191,17,3,4.0
1506102,104,20191,17,3,4.0
1506104,356,20191,17,3,4.0
1506113,354,20191,17,3,4.0
1506114,354,20191,13,3,4.0
1506115,351,20201,17,3,4.0
1506117,354,20191,17,3,36.667
1506121,348,20191,17,3,4.0
1506122,356,20191,17,3,4.0
1506135,124,20191,17,3,4.0
1506136,314,20191,17,3,4.0
1506142,354,20191,17,3,4.0
1506145,319,20191,17,3,36.667
1506155,348,20191,17,3,4.0
1506158,25,20191,17,3,4.0
1506160,17,20191,17,3,4.0
1506168,314,20191,17,3,4.0
1506176,371,20191,14,3,4.0
1506178,114,20191,14,3,4.0
1506189,381,20191,14,3,4.0
1506194,114,20191,14,3,4.0
1506195,381,20191,14,3,4.0
1506196,381,20191,14,3,4.0
1506198,321,20201,12,3,36.667
1506199,381,20191,14,3,4.0
1506204,372,20191,14,3,4.0
1506211,372,20191,16,3,4.0
1506212,381,20191,14,3,4.0
1506215,372,20191,14,3,4.0
1506219,23,20191,14,3,4.0
1506222,346,20191,14,3,4.0
1506247,381,20191,14,3,4.0
1506248,381,20191,14,3,4.0
1506253,207,20191,3,3,4.0
1506259,392,20191,3,3,4.0
1506265,217,20191,3,3,4.0
1506268,225,20191,3,3,4.0
1506272,392,20191,3,3,4.0
1506285,392,20191,3,3,4.0
1506286,217,20191,3,3,4.0
1506288,328,20191,3,3,4.0
1506297,392,20191,3,3,36.667
1506300,296,20191,3,3,4.0
1506309,388,20191,3,3,4.0
1506314,392,20191,3,3,4.0
1506321,219,20191,3,3,4.0
1506322,330,20191,3,3,4.0
1506324,392,20191,3,3,4.0
1506326,388,20191,3,3,4.0
1506330,392,20191,3,3,4.0
1506332,336,20191,3,3,4.0
1506496,342,20191,13,3,4.0
1506501,175,20191,13,3,4.0
1506504,175,20191,13,3,4.0
1506506,327,20191,13,3,4.0
1506508,535,20191,13,3,4.0
1506509,334,20201,13,3,3.75
1506512,320,20191,13,3,4.0
1506522,334,20191,13,3,4.0
1506525,175,20191,13,3,4.0
1506530,342,20191,13,3,4.0
1506538,498,20191,13,3,4.0
1506539,330,20191,13,3,4.0
1506545,331,20191,13,3,4.0
1506553,498,20191,13,3,4.0
1506554,498,20191,13,3,4.0
1506559,330,20191,13,3,4.0
1506560,329,20191,13,3,4.0
1506572,331,20191,13,3,4.0
1506574,175,20191,13,3,4.0
1506576,331,20191,13,3,4.0
1506577,331,20191,13,3,4.0
1506581,348,20191,13,3,4.0
1506589,335,20191,13,3,4.0
1506597,331,20191,13,3,4.0
1506612,329,20191,13,3,4.0
1506619,331,20191,13,3,4.0
1506621,331,20191,13,3,4.0
1506623,175,20201,13,3,4.0
1506625,334,20191,13,3,4.0
1506630,215,20201,13,3,37.273
1506633,334,20191,13,3,4.0
1506637,535,20191,13,3,4.0
1506641,326,20191,13,3,4.0
1506643,342,20191,13,3,4.0
1506646,348,20191,13,3,4.0
1506649,348,20191,13,3,3.75
1506650,334,20191,13,3,4.0
1506657,321,20191,13,3,4.0
1506659,335,20191,13,3,4.0
1506662,537,20191,13,3,4.0
1506664,498,20191,13,3,4.0
1506666,331,20191,13,3,4.0
1506668,334,20191,13,3,4.0
1506669,334,20191,13,3,4.0
1506670,175,20191,13,3,4.0
1506671,334,20191,13,3,4.0
1506675,316,20191,13,3,4.0
1506677,331,20191,13,3,4.0
1506679,535,20191,13,3,4.0
1506681,331,20191,13,3,4.0
1506682,498,20191,13,3,4.0
1506683,321,20191,13,3,4.0
1506687,327,20191,13,3,4.0
1506688,498,20191,13,3,4.0
1506690,342,20191,13,3,4.0
1506692,540,20191,13,3,4.0
1506694,327,20191,13,3,4.0
1506695,175,20191,13,3,4.0
1506696,175,20191,13,3,4.0
1506697,342,20191,13,3,4.0
1506698,175,20191,13,3,4.0
1506699,331,20191,16,3,4.0
1506700,299,20191,13,3,4.0
1506701,328,20191,13,3,4.0
1506702,175,20191,13,3,4.0
1506703,547,20191,13,3,4.0
1506706,327,20191,13,3,4.0
1506709,322,20191,13,3,36.667
1506710,339,20191,13,3,4.0
1506712,175,20191,13,3,4.0
1506713,334,20191,13,3,4.0
1506715,330,20191,13,3,4.0
1506716,537,20191,13,3,4.0
1506717,498,20191,13,3,4.0
1506718,330,20191,13,3,4.0
1506719,328,20191,13,3,4.0
1506722,175,20191,13,3,4.0
1506727,33,20191,13,3,4.0
1506728,547,20191,13,3,36.667
1506731,334,20191,13,3,4.0
1506732,540,20191,13,3,4.0
1506733,331,20191,13,3,4.0
1506736,498,20191,13,3,4.0
1506737,300,20191,13,3,4.0
1506740,334,20191,13,3,4.0
1506741,327,20191,13,3,4.0
1506742,547,20191,13,3,3.75
1506744,111,20201,12,3,3.75
1506748,488,20191,11,3,4.0
1506749,488,20191,11,3,4.0
1506754,467,20191,11,3,4.0
1506756,488,20191,11,3,4.0
1506766,471,20191,11,3,4.0
1506774,471,20191,11,3,4.0
1506776,488,20191,11,3,4.0
1506780,467,20191,11,3,4.0
1506787,471,20191,11,3,4.0
1506791,471,20191,11,3,4.0
1506793,471,20191,11,3,4.0
1506804,127,20201,3,3,4.0
1506806,471,20191,11,3,4.0
1506809,488,20191,11,3,4.0
1506819,471,20191,11,3,4.0
1506825,467,20191,11,3,4.0
1506826,471,20191,11,3,4.0
1506836,471,20191,11,3,4.0
1506838,488,20191,11,3,4.0
1506839,363,20191,12,3,4.0
1506848,376,20191,12,3,4.0
1506855,452,20191,12,3,4.0
1506857,452,20191,12,3,4.0
1506860,452,20191,12,3,4.0
1506869,452,20191,12,3,4.0
1506881,251,20191,12,3,4.0
1506883,383,20191,12,3,4.0
1506884,371,20191,12,3,4.0
1506886,251,20191,12,3,4.0
1506889,452,20191,12,3,4.0
1506899,384,20191,12,3,4.0
1506903,363,20191,12,3,4.0
1506907,383,20191,12,3,4.0
1506915,376,20191,12,3,4.0
1506917,383,20191,12,3,4.0
1506930,488,20191,6,3,4.0
1506934,488,20191,6,3,4.0
1506937,300,20191,6,3,4.0
1506940,488,20191,6,3,4.0
1506941,233,20191,6,3,36.667
1506945,4,20191,6,3,4.0
1506955,199,20191,6,3,4.0
1506956,20,20191,6,3,4.0
1506957,494,20191,6,3,4.0
1506958,565,20191,6,3,4.0
1506959,107,20191,6,3,4.0
1506960,233,20191,6,3,4.0
1506966,565,20191,6,3,4.0
1506969,107,20191,6,3,4.0
1506972,121,20201,6,3,3.75
1506973,300,20191,6,3,4.0
1506974,233,20191,6,3,4.0
1506976,488,20191,6,3,36.667
1506978,300,20201,6,3,36.667
1506980,488,20191,6,3,4.0
1506981,262,20201,6,3,4.0
1506982,565,20191,6,3,36.667
1506987,197,20191,6,3,4.0
1506988,300,20191,6,3,4.0
1506990,262,20201,6,3,4.0
1506994,255,20191,6,3,4.0
1506997,107,20191,6,3,4.0
1506998,107,20191,6,3,4.0
1507001,233,20191,6,3,4.0
1507006,238,20191,6,3,4.0
1507010,489,20191,6,3,4.0
1507017,233,20191,6,3,4.0
1507018,565,20191,6,3,4.0
1507019,166,20201,6,3,36.667
1507024,565,20191,6,3,4.0
1507025,300,20191,6,3,4.0
1507026,199,20191,6,3,4.0
1507028,248,20191,6,3,4.0
1507033,199,20191,6,3,4.0
1507035,197,20191,6,3,4.0
1507036,262,20201,6,3,4.0
1507038,565,20191,6,3,4.0
1507039,248,20191,6,3,36.667
1507043,488,20191,6,3,4.0
1507044,230,20191,6,3,4.0
1507048,166,20191,6,3,4.0
1507054,184,20191,7,3,4.0
1507074,274,20201,7,3,4.0
1507076,222,20191,7,3,36.667
1507084,251,20191,7,3,36.667
1507093,202,20191,7,3,4.0
1507103,202,20191,7,3,3.75
1507153,222,20191,7,3,4.0
1507159,271,20191,7,3,4.0
1507170,271,20191,7,3,4.0
1507171,593,20201,7,3,3.75
1507184,593,20201,7,3,4.0
1507187,271,20191,7,3,4.0
1507200,271,20191,7,3,4.0
1507231,271,20191,7,3,4.0
1507264,466,20191,7,3,4.0
1507268,212,20191,7,3,4.0
1507274,593,20201,7,3,36.667
1507282,183,20191,7,3,36.667
1507291,593,20201,7,3,4.0
1507304,418,20201,7,3,36.667
1507312,271,20191,7,3,4.0
1507316,271,20191,7,3,4.0
1507321,207,20191,7,3,4.0
1507350,271,20191,7,3,4.0
1507351,593,20201,7,3,36.667
1507353,236,20191,7,3,4.0
1507357,593,20201,7,3,36.667
1507363,202,20201,7,3,36.667
1507364,418,20201,7,3,4.0
1507366,179,20191,7,3,4.0
1507373,428,20191,7,3,4.0
1507377,593,20201,7,3,36.667
1507378,593,20201,7,3,4.0
1507385,418,20201,7,3,4.0
1507392,202,20191,7,3,4.0
1507393,593,20201,7,3,4.0
1507395,221,20191,7,3,4.0
1507396,593,20201,7,3,4.0
1507404,271,20191,7,3,4.0
1507411,593,20201,7,3,4.0
1507419,380,20191,3,3,4.0
1507420,380,20191,3,3,4.0
1507424,209,20191,3,3,4.0
1507425,382,20191,3,3,4.0
1507428,385,20191,3,3,4.0
1507430,379,20191,3,3,4.0
1507431,381,20191,3,3,4.0
1507432,379,20191,3,3,4.0
1507434,209,20191,3,3,4.0
1507436,208,20191,3,3,36.667
1507444,480,20201,4,3,36.667
1507447,209,20191,3,3,4.0
1507448,480,20201,4,3,3.75
1507456,208,20191,3,3,4.0
1507457,379,20191,3,3,4.0
1507461,208,20191,3,3,4.0
1507463,379,20191,3,3,4.0
1507466,208,20191,3,3,3.75
1507469,379,20191,3,3,3.75
1507472,518,20191,3,3,4.0
1507474,209,20191,3,3,4.0
1507476,373,20191,17,3,3.8
1507479,370,20191,17,3,4.0
1507480,23,20191,17,3,4.0
1507481,373,20191,17,3,4.0
1507482,370,20191,16,3,4.0
1507484,361,20191,17,3,4.0
1507487,371,20191,17,3,3.8
1507496,371,20191,17,3,4.0
1507497,362,20191,17,3,4.0
1507503,365,20191,17,3,4.0
1507510,362,20191,17,3,4.0
1507516,372,20191,17,3,4.0
1507520,371,20191,17,3,4.0
1507527,360,20191,17,3,3.75
1507530,365,20191,17,3,4.0
1507534,371,20191,17,3,4.0
1507535,362,20191,17,3,4.0
1507538,370,20191,17,3,4.0
1507541,125,20191,17,3,4.0
1507542,361,20191,17,3,4.0
1507554,370,20191,17,3,4.0
1507556,370,20191,17,3,4.0
1507557,360,20191,17,3,4.0
1507558,374,20191,17,3,4.0
1507559,361,20191,17,3,4.0
1507566,101,20191,12,3,4.0
1507568,373,20201,12,3,36.667
1507574,204,20191,12,3,4.0
1507577,254,20191,12,3,4.0
1507589,114,20191,12,3,4.0
1507590,254,20191,12,3,4.0
1507600,254,20191,12,3,4.0
1507601,108,20191,12,3,4.0
1507605,303,20191,12,3,4.0
1507608,331,20191,12,3,4.0
1507620,306,20191,12,3,4.0
1507623,201,20191,12,3,4.0
1507627,310,20191,12,3,4.0
1507630,254,20191,12,3,4.0
1507631,331,20191,12,3,4.0
1507634,201,20191,12,3,3.75
1507635,438,20191,12,3,4.0
1507639,108,20191,12,3,4.0
1507651,310,20191,12,3,4.0
1507658,331,20191,12,3,4.0
1507675,402,20191,12,3,4.0
1507678,19,20191,12,3,4.0
1507686,402,20191,12,3,4.0
1507706,397,20191,12,3,4.0
1507712,423,20191,12,3,4.0
1507725,205,20191,12,3,4.0
1507729,402,20191,12,3,4.0
1507739,276,20191,12,3,4.0
1507746,415,20191,12,3,4.0
1507747,415,20191,12,3,4.0
1507751,276,20191,12,3,4.0
1507754,393,20191,12,3,4.0
1507755,402,20191,12,3,4.0
1507761,254,20191,12,3,4.0
1507762,402,20191,12,3,4.0
1507767,415,20191,16,3,4.0
1507770,558,20191,12,3,4.0
1507771,19,20191,12,3,4.0
1507772,558,20191,12,3,4.0
1507774,558,20191,12,3,4.0
1507776,402,20191,12,3,4.0
1507777,402,20201,12,3,4.0
1507786,415,20191,12,3,4.0
1507791,400,20191,12,3,4.0
1507793,429,20191,12,3,4.0
1507794,400,20191,12,3,4.0
1507795,400,20191,12,3,4.0
1507799,429,20191,12,3,4.0
1507810,19,20191,12,3,4.0
1507811,400,20191,12,3,4.0
1507812,400,20191,12,3,4.0
1507813,362,20191,12,3,4.0
1507827,400,20191,12,3,4.0
1507833,400,20191,12,3,4.0
1507842,254,20191,12,3,4.0
1507845,400,20191,12,3,4.0
1507851,254,20191,12,3,4.0
1507872,367,20191,12,3,4.0
1507873,224,20191,12,3,4.0
1507876,367,20191,12,3,4.0
1507878,307,20191,12,3,4.0
1507882,338,20191,12,3,4.0
1507888,392,20191,12,3,4.0
1507890,367,20191,12,3,4.0
1507892,367,20191,12,3,4.0
1507897,367,20191,12,3,4.0
1507904,367,20191,12,3,4.0
1507907,367,20191,12,3,4.0
1507913,207,20191,12,3,4.0
1507917,226,20191,12,3,4.0
1507931,367,20191,12,3,4.0
1507932,307,20191,12,3,4.0
1507935,367,20191,12,3,4.0
1507939,207,20191,12,3,4.0
1507950,367,20191,12,3,4.0
1507952,254,20191,12,3,4.0
1507958,367,20191,12,3,4.0
1507960,307,20191,12,3,4.0
1507965,393,20191,12,3,4.0
1507966,307,20191,12,3,4.0
1507972,307,20191,12,3,4.0
1507976,4,20191,13,3,4.0
1507983,344,20191,12,3,4.0
1507988,23,20191,12,3,4.0
1507996,288,20191,15,3,4.0
1508001,43,20191,15,3,4.0
1508004,594,20191,15,3,4.0
1508008,594,20191,15,3,4.0
1508009,115,20191,15,3,4.0
1508015,121,20191,15,3,4.0
1508016,115,20191,15,3,4.0
1508018,121,20191,15,3,4.0
1508019,115,20191,15,3,4.0
1508031,594,20191,15,3,4.0
1508032,288,20191,15,3,4.0
1508039,183,20191,15,3,4.0
1508044,115,20191,15,3,36.667
1508052,594,20191,16,3,4.0
1508057,192,20191,14,3,4.0
1508058,114,20191,14,3,3.75
1508065,359,20191,14,3,4.0
1508068,358,20191,14,3,4.0
1508072,351,20191,14,3,4.0
1508079,113,20191,14,3,4.0
1508084,347,20191,14,3,4.0
1508094,114,20191,14,3,4.0
1508096,565,20191,14,3,4.0
1508098,582,20191,14,3,4.0
1508107,347,20191,14,3,4.0
1508111,360,20191,14,3,4.0
1508116,347,20191,14,3,4.0
1508125,110,20191,14,3,4.0
1508131,347,20191,14,3,4.0
1508138,346,20191,14,3,4.0
1508140,347,20191,14,3,4.0
1508147,580,20191,14,3,4.0
1508150,346,20191,14,3,4.0
1508155,347,20191,14,3,4.0
1508157,346,20191,14,3,4.0
1508159,192,20191,14,3,4.0
1508162,558,20191,14,3,4.0
1508167,297,20201,13,3,36.667
1508171,556,20191,14,3,4.0
1508174,386,20191,14,3,4.0
1508193,20,20191,14,3,4.0
1508200,557,20191,14,3,4.0
1508201,562,20191,14,3,4.0
1508209,560,20191,14,3,4.0
1508220,556,20191,14,3,4.0
1508229,556,20191,14,3,4.0
1508232,440,20191,14,3,4.0
1508257,557,20191,14,3,4.0
1508267,557,20191,14,3,4.0
1508280,556,20191,14,3,4.0
1508281,440,20191,14,3,4.0
1508282,557,20191,14,3,4.0
1508288,189,20191,14,3,4.0
1508299,557,20191,14,3,4.0
1508301,440,20191,14,3,4.0
1508308,19,20191,14,3,4.0
1508310,302,20191,14,3,4.0
1508316,189,20191,14,3,4.0
1508325,302,20191,14,3,4.0
1508327,314,20191,14,3,4.0
1508332,363,20191,14,3,4.0
1508339,316,20191,14,3,4.0
1508342,302,20191,14,3,4.0
1508343,332,20191,14,3,4.0
1508345,257,20191,14,3,4.0
1508346,302,20191,14,3,4.0
1508351,316,20191,14,3,4.0
1508353,302,20191,14,3,4.0
1508357,187,20191,14,3,4.0
1508361,302,20191,14,3,4.0
1508372,133,20191,14,3,36.667
1508373,257,20191,14,3,4.0
1508381,111,20191,14,3,4.0
1508382,333,20191,14,3,4.0
1508388,111,20191,14,3,36.667
1508391,333,20191,14,3,4.0
1508404,19,20191,14,3,4.0
1508410,289,20191,13,3,4.0
1508411,199,20191,13,3,4.0
1508412,203,20191,13,3,4.0
1508415,291,20191,13,3,4.0
1508418,208,20191,13,3,4.0
1508419,290,20191,13,3,4.0
1508420,291,20191,13,3,4.0
1508421,289,20191,13,3,4.0
1508422,466,20191,13,3,4.0
1508423,287,20191,13,3,4.0
1508424,200,20191,13,3,4.0
1508426,200,20191,13,3,4.0
1508427,287,20191,13,3,4.0
1508429,290,20191,13,3,4.0
1508430,291,20191,13,3,4.0
1508431,292,20191,13,3,4.0
1508432,6,20191,13,3,4.0
1508433,292,20191,13,3,4.0
1508434,292,20191,13,3,4.0
1508435,291,20191,13,3,4.0
1508436,198,20191,13,3,4.0
1508439,287,20191,13,3,4.0
1508440,199,20191,13,3,4.0
1508441,199,20191,13,3,4.0
1508442,290,20191,13,3,4.0
1508443,290,20191,13,3,4.0
1508445,292,20191,13,3,4.0
1508446,291,20191,13,3,4.0
1508447,203,20191,13,3,4.0
1508448,291,20191,13,3,4.0
1508449,199,20191,13,3,4.0
1508450,289,20191,13,3,36.667
1508451,292,20191,13,3,4.0
1508452,291,20191,13,3,4.0
1508453,11,20201,13,3,36.667
1508454,200,20191,13,3,4.0
1508456,200,20191,13,3,4.0
1508457,200,20191,13,3,4.0
1508458,200,20191,13,3,4.0
1508461,203,20191,13,3,4.0
1508462,200,20191,13,3,4.0
1508463,203,20191,13,3,4.0
1508465,200,20191,13,3,4.0
1508466,290,20191,13,3,4.0
1508467,291,20191,13,3,4.0
1508468,208,20191,13,3,4.0
1508469,287,20191,13,3,4.0
1508470,203,20191,13,3,4.0
1508471,208,20201,13,3,4.0
1508473,292,20191,13,3,4.0
1508475,287,20191,13,3,4.0
1508476,208,20191,13,3,4.0
1508477,290,20191,13,3,4.0
1508478,290,20191,13,3,4.0
1508479,290,20191,13,3,4.0
1508480,203,20191,13,3,4.0
1508481,11,20191,13,3,4.0
1508482,208,20191,13,3,4.0
1508483,208,20191,13,3,4.0
1508484,203,20191,13,3,4.0
1508485,291,20191,13,3,4.0
1508486,203,20191,13,3,4.0
1508488,291,20191,13,3,4.0
1508490,208,20191,13,3,4.0
1508491,291,20191,13,3,4.0
1508492,200,20191,13,3,4.0
1508493,290,20191,13,3,4.0
1508494,291,20191,13,3,4.0
1508495,287,20191,13,3,4.0
1508496,292,20191,13,3,36.667
1508499,340,20191,13,3,36.667
1508502,345,20191,13,3,4.0
1508504,344,20191,13,3,4.0
1508506,361,20191,13,3,4.0
1508507,361,20191,13,3,4.0
1508509,341,20191,13,3,4.0
1508518,23,20191,13,3,36.667
1508520,255,20201,13,3,36.667
1508522,344,20191,13,3,4.0
1508525,340,20191,13,3,4.0
1508529,363,20191,13,3,4.0
1508531,345,20191,13,3,4.0
1508536,340,20191,13,3,4.0
1508537,363,20191,13,3,4.0
1508538,361,20191,13,3,4.0
1508543,267,20191,13,3,3.75
1508544,340,20191,13,3,4.0
1508545,363,20191,13,3,4.0
1508547,175,20201,13,3,3.75
1508549,340,20191,13,3,4.0
1508551,345,20191,13,3,4.0
1508554,340,20191,13,3,4.0
1508555,235,20191,1,3,4.0
1508556,235,20191,1,3,4.0
1508558,394,20191,1,3,4.0
1508559,231,20191,1,3,4.0
1508560,223,20191,1,3,4.0
1508564,116,20201,1,3,4.0
1508565,124,20191,1,3,4.0
1508566,351,20191,1,3,4.0
1508567,235,20191,1,3,4.0
1508568,123,20191,1,3,4.0
1508569,231,20191,1,3,4.0
1508570,223,20191,1,3,4.0
1508575,223,20191,1,3,4.0
1508577,124,20191,1,3,4.0
1508578,116,20191,1,3,4.0
1508581,116,20191,1,3,4.0
1508582,116,20191,1,3,4.0
1508584,223,20191,1,3,4.0
1508586,223,20191,1,3,4.0
1508588,116,20191,1,3,4.0
1508591,231,20191,1,3,4.0
1508592,116,20191,1,3,4.0
1508593,122,20191,1,3,4.0
1508596,231,20191,1,3,4.0
1508597,223,20191,1,3,4.0
1508598,34,20191,1,3,4.0
1508599,116,20191,1,3,4.0
1508600,351,20191,1,3,4.0
1508603,124,20191,1,3,4.0
1508605,351,20191,1,3,4.0
1508606,123,20191,1,3,4.0
1508607,116,20191,1,3,4.0
1508611,12,20191,1,3,4.0
1508612,223,20191,1,3,4.0
1508613,235,20191,1,3,4.0
1508615,223,20191,1,3,4.0
1508616,124,20191,1,3,4.0
1508617,235,20191,1,3,4.0
1508618,394,20191,1,3,4.0
1508619,124,20191,1,3,4.0
1508620,123,20191,1,3,4.0
1508621,235,20191,1,3,4.0
1508623,124,20191,1,3,4.0
1508625,235,20191,1,3,4.0
1508628,327,20191,17,3,4.0
1508632,122,20191,17,3,4.0
1508637,11,20191,17,3,4.0
1508642,235,20191,17,3,4.0
1508652,125,20191,17,3,4.0
1508655,17,20191,17,3,4.0
1508662,126,20191,17,3,4.0
1508665,234,20191,17,3,4.0
1508671,327,20191,17,3,4.0
1508677,17,20191,17,3,4.0
1508680,136,20191,16,3,4.0
1508688,126,20191,17,3,4.0
1508701,210,20191,2,3,4.0
1508709,323,20191,2,3,4.0
1508720,323,20191,2,3,4.0
1508722,128,20191,2,3,4.0
1508725,323,20191,2,3,4.0
1508729,323,20191,2,3,4.0
1508738,323,20191,2,3,4.0
1508739,323,20191,2,3,4.0
1508750,323,20191,2,3,4.0
1508759,323,20191,2,3,4.0
1508760,208,20191,2,3,4.0
1508762,323,20191,2,3,4.0
1508766,121,20191,2,3,4.0
1508769,323,20191,2,3,4.0
1508774,323,20191,2,3,4.0
1508775,323,20191,2,3,4.0
1508784,323,20191,2,3,4.0
1508786,22,20191,2,3,4.0
1508791,206,20191,2,3,4.0
1508797,323,20191,2,3,4.0
1508798,323,20191,2,3,4.0
1508799,323,20191,2,3,4.0
1508820,130,20191,5,3,4.0
1508825,109,20191,5,3,4.0
1508828,109,20191,5,3,4.0
1508830,109,20191,5,3,4.0
1508843,210,20191,5,3,4.0
1508847,114,20191,5,3,4.0
1508853,114,20191,16,3,4.0
1508855,216,20191,5,3,36.667
1508858,114,20191,5,3,4.0
1508862,130,20191,5,3,4.0
1508864,114,20191,5,3,4.0
1508865,216,20191,5,3,4.0
1508868,210,20191,5,3,4.0
1508870,130,20191,5,3,4.0
1508871,130,20191,3,3,4.0
1508872,109,20191,5,3,4.0
1508873,216,20191,5,3,4.0
1508874,210,20191,5,3,4.0
1508876,376,20191,11,3,4.0
1508878,376,20191,11,3,4.0
1508883,376,20191,11,3,4.0
1508887,429,20191,11,3,4.0
1508893,132,20191,11,3,4.0
1508908,376,20191,11,3,4.0
1508909,376,20191,11,3,4.0
1508912,316,20191,11,3,4.0
1508916,376,20191,11,3,4.0
1508919,132,20191,11,3,4.0
1508921,316,20191,11,3,4.0
1508922,385,20191,11,3,4.0
1508923,339,20191,11,3,4.0
1508924,376,20191,11,3,4.0
1508925,243,20191,11,3,4.0
1508926,361,20191,11,3,4.0
1508933,385,20191,11,3,4.0
1508939,385,20191,11,3,4.0
1508941,385,20191,11,3,4.0
1508942,376,20191,11,3,4.0
1508944,132,20191,11,3,4.0
1508945,334,20191,11,3,4.0
1508946,376,20191,11,3,4.0
1508948,19,20191,11,3,4.0
1508949,376,20191,11,3,4.0
1508950,243,20191,11,3,4.0
1508951,362,20191,11,3,4.0
1508952,132,20191,11,3,4.0
1508953,376,20191,11,3,4.0
1508956,385,20191,11,3,4.0
1508958,429,20201,11,3,4.0
1508960,143,20191,3,3,4.0
1508962,134,20191,3,3,4.0
1508964,435,20191,3,3,4.0
1508969,131,20191,3,3,4.0
1508970,435,20191,3,3,4.0
1508971,518,20191,3,3,4.0
1508976,358,20191,3,3,4.0
1508978,4,20191,3,3,4.0
1508986,368,20191,3,3,4.0
1508989,390,20191,3,3,4.0
1508992,514,20191,3,3,4.0
1508993,427,20191,3,3,4.0
1508999,435,20191,3,3,4.0
1509001,380,20191,3,3,4.0
1509002,435,20191,3,3,4.0
1509008,390,20191,3,3,4.0
1509009,390,20191,3,3,4.0
1509012,390,20191,3,3,4.0
1509014,518,20191,3,3,4.0
1509017,390,20191,3,3,4.0
1509020,435,20191,3,3,4.0
1509033,194,20191,3,3,4.0
1509034,353,20201,3,3,3.875
1509035,390,20191,3,3,4.0
1509037,358,20191,3,3,4.0
1509038,194,20191,3,3,4.0
1509044,303,20191,15,3,4.0
1509049,381,20191,3,3,4.0
1509052,434,20191,3,3,4.0
1509053,377,20191,3,3,4.0
1509055,110,20191,3,3,4.0
1509057,402,20191,3,3,4.0
1509058,194,20191,3,3,4.0
1509060,134,20191,3,3,4.0
1509061,390,20191,3,3,4.0
1509062,379,20191,3,3,4.0
1509063,514,20191,3,3,4.0
1509066,340,20191,3,3,3.75
1509067,434,20191,3,3,4.0
1509069,435,20191,3,3,4.0
1509071,188,20191,3,3,4.0
1509074,194,20191,3,3,4.0
1509075,514,20191,3,3,4.0
1509076,518,20191,3,3,36.667
1509077,390,20191,3,3,4.0
1509080,367,20191,3,3,4.0
1509081,1,20191,3,3,4.0
1509084,24,20191,3,3,4.0
1509085,340,20191,3,3,4.0
1509090,518,20191,3,3,4.0
1509096,135,20191,3,3,4.0
1509097,110,20191,3,3,4.0
1509099,194,20191,3,3,4.0
1509104,390,20191,3,3,36.667
1509105,194,20191,3,3,4.0
1509108,390,20191,3,3,4.0
1509110,194,20201,3,3,4.0
1509111,134,20191,3,3,4.0
1509113,390,20191,3,3,4.0
1509114,194,20191,3,3,4.0
1509116,194,20191,3,3,4.0
1509117,194,20191,3,3,4.0
1509123,134,20191,3,3,4.0
1509124,401,20191,3,3,4.0
1509126,389,20191,3,3,4.0
1509127,20,20191,3,3,4.0
1509128,134,20191,3,3,4.0
1509131,427,20191,3,3,4.0
1509134,444,20191,3,3,4.0
1509136,367,20191,3,3,4.0
1509138,390,20191,3,3,4.0
1509139,117,20191,3,3,4.0
1509140,518,20191,3,3,4.0
1509144,435,20191,3,3,4.0
1509145,389,20191,3,3,4.0
1509149,389,20191,3,3,4.0
1509151,390,20191,3,3,4.0
1509152,367,20191,3,3,4.0
1509153,381,20191,3,3,4.0
1509154,195,20191,3,3,4.0
1509155,435,20191,3,3,4.0
1509156,389,20191,3,3,4.0
1509159,367,20191,3,3,4.0
1509163,358,20191,3,3,4.0
1509168,567,20191,3,3,4.0
1509175,390,20191,3,3,4.0
1509181,514,20191,3,3,4.0
